"plate.x"	"well.x"	"depth"	"expt"	"round"	"sample"	"phage_library"	"notes"	"ID"	"r"	"io"	"kind"	"selection"	"replicate"	"name_full"	"name"	"well_027e"	"sel_plate_027i"	"sel_well_027i"	"selection_027j"	"plate.y"	"well.y"	"category"	"antigen"	"genotype_pair"	"gene_CS"	"gene_S"	"genotype_CS"	"background_CS"	"strain_CS"	"loc_CS"	"cond_CS"	"genotype_S"	"background_S"	"strain_S"	"loc_S"	"cond_S"	"cond_notes"	"bflm"	"swim"	"twitch"	"swarm"	"PMB-R"	"FEP-R"	"TET-R"	"CIP-R"	"CHL-R"	"GEN-R"	"ERY-R"	"IPM-R"	"cdiGMP"	"FliC"	"FliCa"	"FliCb"	"FlgEHKL"	"PilQ"	"PilA"	"PilB"	"LasA"	"LasB"	"Apr"	"XcpQ"	"ToxA"	"EstA"	"LepA"	"PlpD"	"Phz"	"Pcn"	"Pvd"	"Hcn"	"Rhl"	"T3SS"	"T6SS"	"Pel"	"Psl"	"CdrB"	"SCV"	"Mucoid"	"Alginate"	"OprM"	"OprJ"	"OprN"	"OprOP"	"OpdH"	"OprD"	"OprL"	"OprF"	"OprG"	"OprH"	"OprB"	"MexAB"	"MexCD"	"MexEF"	"MexJK"	"MexXY"	"MexGHI"	"PirA"	"Pfu"	"TonB"	"FptA"	"FpvA"	"PfeA"	"CupB5"	"CupA"	"CupB"	"CupC"	"CupD"	"LPS-LipidA-Palmitoyl"	"L-LipidA-Ara4N"	"LPS-CPA"	"LPS-OSA"	"LPS-galU"	"LPS-rough"	"LPS"	"description"
6	"F6"	1	"027j"	"R6o"	"1.E6-"	"Alpaca"	NA	"06-F6"	"6"	"o"	"-"	"1.E6"	1	"027j.1.E6-.1.R6o"	"027j.1.E6-.1"	NA	"1"	"F5"	"1.F5"	"1"	"E6"	"efflux"	"MexXY-OprM"	"efflux/↑mexXY"	"efflux"	"↑mexXY"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexXY+oprM"	"PAO1 PA0397"	"1473"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	NA	"1.0"	"1.0"	NA	"1.0"	"1.0"	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexXY+oprM"
6	"F7"	1	"027j"	"R6o"	"1.E7-"	"Alpaca"	NA	"06-F7"	"6"	"o"	"-"	"1.E7"	1	"027j.1.E7-.1.R6o"	"027j.1.E7-.1"	"A1"	"1"	"E9"	"1.E9"	"1"	"E7"	"secretion"	"T3SS"	"exsA/exsD"	"exsA"	"exsD"	"∆exsA"	"PA14"	"1285"	NA	"MinS+NTA"	"∆exsD"	"PA14"	"1276"	NA	"MinS+NTA"	"ExsA is T3SS master activator, ExsD is anti-activator; exsA mutants cannot express, while exsD constitutively express T3SS regulon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PA14 ∆exsA / PA14 ∆exsD"
6	"F8"	1	"027j"	"R6o"	"1.E8-"	"Alpaca"	NA	"06-F8"	"6"	"o"	"-"	"1.E8"	1	"027j.1.E8-.1.R6o"	"027j.1.E8-.1"	"A1"	"1"	"E10"	"1.E10"	"1"	"E8"	"secretion"	"T3SS"	"exsA/exsD"	"exsA"	"exsD"	"∆exsA"	"PA103"	"219"	NA	"MinS+NTA"	"∆exsD"	"PA103"	"408"	NA	"MinS+NTA"	"ExsA is T3SS master activator, ExsD is anti-activator; exsA mutants cannot express, while exsD constitutively express T3SS regulon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PA103 ∆exsA / PA103 ∆exsD"
6	"F11"	1	"027j"	"R6o"	"1.E11-"	"Alpaca"	NA	"06-F11"	"6"	"o"	"-"	"1.E11"	1	"027j.1.E11-.1.R6o"	"027j.1.E11-.1"	NA	"2"	"E11"	"2.E10"	"1"	"E11"	"secretion"	"T6SS"	"gacA/retS"	"gacA"	"retS"	"gacA::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#220"	NA	NA	"retS::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#223"	NA	NA	"See 1-D12. These strains are from Tn insertions in [@Murray:2008cs]."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	"-1.0"	"-1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"-1.0"	"1.0"	"1.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 gacA::Tn(GmR) fliC::TcR ∆pilA / PAO1 retS::Tn(GmR) fliC::TcR ∆pilA"
6	"G8"	1	"027j"	"R6o"	"1.F8-"	"Alpaca"	NA	"06-G8"	"6"	"o"	"-"	"1.F8"	1	"027j.1.F8-.1.R6o"	"027j.1.F8-.1"	"A1"	"1"	"E10"	"1.E10"	"1"	"F8"	"secretion"	"T3SS"	"exsA/exsD"	"exsA"	"exsD"	"∆exsA"	"PA103"	"219"	NA	"MinS+NTA"	"∆exsD"	"PA103"	"408"	NA	"MinS+NTA"	"ExsA is T3SS master activator, ExsD is anti-activator; exsA mutants cannot express, while exsD constitutively express T3SS regulon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PA103 ∆exsA / PA103 ∆exsD"
7	"A1"	1	"027j"	"R7i"	"1.C2"	"Alpaca"	NA	"07-A1"	"7"	"i"	"+"	"1.C2"	1	"027j.1.C2.1.R7i"	"027j.1.C2.1"	NA	"1"	"F1"	"1.F1"	"1"	"C2"	"efflux"	"MexAB-OprM"	"efflux/↑mexAB"	"efflux"	"↑mexAB"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexAB+oprM"	"PAO1 PA0397"	"1469"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	"1.0"	"1.0"	"1.0"	NA	"0.0"	NA	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexAB+oprM"
7	"A2"	1	"027j"	"R7i"	"1.C3"	"Alpaca"	NA	"07-A2"	"7"	"i"	"+"	"1.C3"	1	"027j.1.C3.1.R7i"	"027j.1.C3.1"	NA	"1"	"F2"	"1.F2"	"1"	"C3"	"efflux"	"MexCD-OprJ"	"efflux/↑mexCD"	"efflux"	"↑mexCD"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexCD+oprJ"	"PAO1 PA0397"	"1470"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	"1.0"	NA	"1.0"	"1.0"	"0.0"	"1.0"	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"0.0"	"1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexCD+oprJ"
7	"A3"	1	"027j"	"R7i"	"1.E6"	"Alpaca"	NA	"07-A3"	"7"	"i"	"+"	"1.E6"	1	"027j.1.E6.1.R7i"	"027j.1.E6.1"	NA	"1"	"F5"	"1.F5"	"1"	"E6"	"efflux"	"MexXY-OprM"	"efflux/↑mexXY"	"efflux"	"↑mexXY"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexXY+oprM"	"PAO1 PA0397"	"1473"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	NA	"1.0"	"1.0"	NA	"1.0"	"1.0"	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexXY+oprM"
7	"A4"	1	"027j"	"R8i"	"1.A1"	"Alpaca"	NA	"07-A4"	"8"	"i"	"+"	"1.A1"	1	"027j.1.A1.1.R8i"	"027j.1.A1.1"	NA	"1"	"D7"	"1.D7"	"1"	"A1"	"porin"	"PilQ"	"pilQ/pilA"	"pilQ"	"pilA"	"∆pilQ"	"PAO1"	"1052"	NA	"scrape"	"∆pilA"	"PAO1"	"311"	NA	"scrape"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 ∆pilQ / PAO1 ∆pilA"
7	"A5"	1	"027j"	"R8i"	"1.A3"	"Alpaca"	NA	"07-A5"	"8"	"i"	"+"	"1.A3"	1	"027j.1.A3.1.R8i"	"027j.1.A3.1"	NA	"1"	"F2"	"1.F2"	"1"	"A3"	"efflux"	"MexCD-OprJ"	"efflux/↑mexCD"	"efflux"	"↑mexCD"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexCD+oprJ"	"PAO1 PA0397"	"1470"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	"1.0"	NA	"1.0"	"1.0"	"0.0"	"1.0"	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"0.0"	"1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexCD+oprJ"
7	"A6"	1	"027j"	"R8i"	"1.A4"	"Alpaca"	NA	"07-A6"	"8"	"i"	"+"	"1.A4"	1	"027j.1.A4.1.R8i"	"027j.1.A4.1"	NA	"1"	"F3"	"1.F3"	"1"	"A4"	"efflux"	"MexEF-OprN"	"efflux/↑mexEF"	"efflux"	"↑mexEF"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexEF+oprN"	"PAO1 PA0397"	"1471"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	NA	"1.0"	"1.0"	"1.0"	"0.0"	NA	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexEF+oprN"
7	"A7"	1	"027j"	"R8i"	"1.A5"	"Alpaca"	NA	"07-A7"	"8"	"i"	"+"	"1.A5"	1	"027j.1.A5.1.R8i"	"027j.1.A5.1"	NA	"1"	"F4"	"1.F4"	"1"	"A5"	"efflux"	"MexJK-OprM"	"efflux/↑mexJK"	"efflux"	"↑mexJK"	"∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN}"	"PAO1 PA0397"	"1468"	NA	"ara0.2"	"+mexJK+oprM"	"PAO1 PA0397"	"1472"	NA	"ara0.2"	"∆efflux w/ single system complementation in trans; CS = PA0397; [@Chuanchuen:2005gy]"	NA	NA	NA	NA	NA	"1.0"	"1.0"	"0.0"	"1.0"	"-1.0"	"1.0"	NA	NA	"0.0"	NA	NA	"0.0"	NA	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	NA	NA	NA	NA	NA	"1.0"	"0.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 PA0397 ∆{mexAB,oprM} +nfxB ∆{mexCD,oprJ} ∆mexJKL ∆mexXY ∆opmH362 ∆{mexEF,oprN} / PAO1 PA0397 +mexJK+oprM"
7	"A8"	1	"027j"	"R8i"	"1.A10"	"Alpaca"	NA	"07-A8"	"8"	"i"	"+"	"1.A10"	1	"027j.1.A10.1.R8i"	"027j.1.A10.1"	NA	"2"	"E10"	"2.E10"	"1"	"A10"	"secretion"	"T6SS"	"gacA/retS"	"gacA"	"retS"	"gacA::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#220"	NA	NA	"retS::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#223"	NA	NA	"See 1-D12. These strains are from Tn insertions in [@Murray:2008cs]."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	"-1.0"	"-1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"-1.0"	"1.0"	"1.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 gacA::Tn(GmR) fliC::TcR ∆pilA / PAO1 retS::Tn(GmR) fliC::TcR ∆pilA"
7	"A9"	1	"027j"	"R8i"	"1.A12"	"Alpaca"	NA	"07-A9"	"8"	"i"	"+"	"1.A12"	1	"027j.1.A12.1.R8i"	"027j.1.A12.1"	NA	"2"	"B11"	"2.B11"	"1"	"A12"	"motility"	"flagellar hook/basal body"	"flhA/fleN fliC"	"flhA"	"fleN fliC"	"∆flhA"	"PAK"	"822"	NA	NA	"∆fliC ∆fleN"	"PAK"	"1330"	NA	NA	"∆flhA makes no flagellar apparatus, ∆fleN ∆fliC overepresses flagellar hook/basal body but make no filament"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAK ∆flhA / PAK ∆fliC ∆fleN"
7	"A10"	1	"027j"	"R8i"	"1.C11"	"Alpaca"	NA	"07-A10"	"8"	"i"	"+"	"1.C11"	1	"027j.1.C11.1.R8i"	"027j.1.C11.1"	NA	"2"	"E11"	"2.E10"	"1"	"C11"	"secretion"	"T6SS"	"gacA/retS"	"gacA"	"retS"	"gacA::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#220"	NA	NA	"retS::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#223"	NA	NA	"See 1-D12. These strains are from Tn insertions in [@Murray:2008cs]."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	"-1.0"	"-1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"-1.0"	"1.0"	"1.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 gacA::Tn(GmR) fliC::TcR ∆pilA / PAO1 retS::Tn(GmR) fliC::TcR ∆pilA"
7	"A12"	1	"027j"	"R8i"	"1.G10"	"Alpaca"	NA	"07-A12"	"8"	"i"	"+"	"1.G10"	1	"027j.1.G10.1.R8i"	"027j.1.G10.1"	NA	"2"	"E10"	"2.E10"	"1"	"G10"	"secretion"	"T6SS"	"gacA/retS"	"gacA"	"retS"	"gacA::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#220"	NA	NA	"retS::Tn(GmR) fliC::TcR ∆pilA"	"PAO1"	"Tom#223"	NA	NA	"See 1-D12. These strains are from Tn insertions in [@Murray:2008cs]."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.0"	NA	NA	"-1.0"	"-1.0"	"0.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"-1.0"	"1.0"	"1.0"	"1.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAO1 gacA::Tn(GmR) fliC::TcR ∆pilA / PAO1 retS::Tn(GmR) fliC::TcR ∆pilA"
7	"B1"	1	"024f"	"R1i"	"input"	"Alpaca"	NA	"07-B1"	"1"	"i"	"+"	"input"	1	"024f.input.1.R1i"	"024f.input.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NA / NA"
7	"B2"	1	"024f"	"R1i"	"input"	"Alpaca"	NA	"07-B2"	"1"	"i"	"+"	"input"	2	"024f.input.2.R1i"	"024f.input.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NA / NA"
7	"B3"	1	"024f"	"R1i"	"input"	"Alpaca"	NA	"07-B3"	"1"	"i"	"+"	"input"	3	"024f.input.3.R1i"	"024f.input.3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NA / NA"
7	"B4"	1	"024f"	"R2i"	"SA113"	"Alpaca"	"W0 supernatant (FS)"	"07-B4"	"2"	"i"	"+"	"SA113"	1	"024f.SA113.1.R2i"	"024f.SA113.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NA / NA"
7	"B5"	1	"024f"	"R2i"	"SA113"	"Alpaca"	"W0 supernatant (FS)"	"07-B5"	"2"	"i"	"+"	"SA113"	2	"024f.SA113.2.R2i"	"024f.SA113.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NA / NA"
7	"B6"	1	"024f"	"R2i"	"SA113"	"Alpaca"	"W0 supernatant (FS)"	"07-B6"	"2"	"i"	"+"	"SA113"	3	"024f.SA113.3.R2i"	"024f.SA113.3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NA / NA"
7	"B7"	1	"024f"	"R2i"	"PAO1_efflux"	"Alpaca"	"W0 supernatant (FS)"	"07-B7"	"2"	"i"	"+"	"PAO1_efflux"	1	"024f.PAO1_efflux.1.R2i"	"024f.PAO1_efflux.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NA / NA"
